,id,genre,track_name,artist_name,duration_ms,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,Mood
448,1yJiE307EBIzOB9kqH1deb,grunge,Wave of Mutilation,Pixies,124773,0.59,0.000272,0.77,0.411,0.0811,0.737,-12.147,0.0346,132.613,Energetic
449,5bgyaidikHcXFd0o3Pp7A1,grunge,This Is Shangrila,Mother Love Bone,221160,0.467,0.00534,0.763,0.000471,0.156,0.273,-10.358,0.053,109.517,Energetic
450,6PVLfkwBtG50sFw96KXCb6,grunge,In Bloom - 1992/Live at Reading,Nirvana,276160,0.26,0.0038,0.92,0.814,0.993,0.313,-7.453,0.0748,153.046,Energetic
451,77hVRfBvi1uNG1cghUS448,grunge,Seven Caged Tigers,Stone Temple Pilots,256853,0.396,0.0102,0.771,0.00286,0.164,0.491,-8.637,0.0412,171.075,Energetic
452,4A065x9kJt955eGVqf813g,grunge,Them Bones (2022 Remaster),Alice In Chains,149467,0.159,0.0235,0.946,8.06e-06,0.387,0.309,-5.756,0.0629,165.014,Energetic
453,2XvrMHbSO077Ajg7QTTNdY,grunge,Let It Die,Foo Fighters,244960,0.596,0.027,0.557,1.64e-05,0.0914,0.314,-6.401,0.0299,124.023,Happy
454,50oRMnlHTZOV74wTNGV0DS,grunge,Got Some,Pearl Jam,182533,0.459,0.000172,0.904,2.67e-06,0.224,0.586,-5.411,0.0726,164.252,Energetic
455,1B45KRIxXBnKosy2OGvPEJ,grunge,Pushin' Forward Back,Temple Of The Dog,225333,0.31,0.00584,0.93,5.85e-06,0.244,0.769,-8.901,0.0572,96.703,Energetic
456,1H4uY9bALTyUUyKJAe7G2R,grunge,Halloween,Mudhoney,371573,0.29,2.28e-05,0.826,0.0383,0.0852,0.138,-8.926,0.047,98.944,Happy
457,3okPiJwW5nCLpug12sCL4p,guitar,All Day and All of the Night,The Kinks,142227,0.563,0.247,0.915,8.46e-05,0.0613,0.71,-5.062,0.08,136.345,Energetic
458,7BzhqmRj3iOZXqMHqiifHr,guitar,Heartbeats,Various Artists,160240,0.552,0.974,0.15,0.731,0.0698,0.316,-16.746,0.0347,87.485,Calm
459,6icdgdlJ4OR8HhJif393Ff,guitar,2112 (Sililoquy) - Live,Rush,127773,0.254,0.00121,0.81,0.0311,0.483,0.102,-8.488,0.058,93.443,Energetic
460,3JVzNLstdbJ7u2K2KgKGKs,guitar,A New Day,Volbeat,246680,0.398,0.000612,0.72,1.32e-05,0.077,0.64,-4.604,0.0619,83.038,Happy
461,7zto61V8ySp03Qi6X1LU2X,guitar,Tin Pan Alley (AKA Roughest Place in Town),Stevie Ray Vaughan,551787,0.576,0.546,0.0968,0.286,0.226,0.168,-19.439,0.036,113.232,Sad
462,45Ia1U4KtIjAPPU7Wv1Sea,guitar,Are You Gonna Go My Way,Lenny Kravitz,211933,0.619,0.00165,0.67,0.0109,0.331,0.777,-10.322,0.0353,129.269,Happy
463,7cer0SfbnGwmwJGu6lF2BB,guitar,Truckin' - 2001 Remaster,Grateful Dead,305360,0.631,0.0725,0.758,0.00289,0.158,0.669,-9.938,0.0616,127.02,Happy
464,0NzSlcBUNgYkhbaL20cljR,guitar,Mister Sandman,Chet Atkins,137000,0.646,0.931,0.368,0.629,0.0943,0.468,-12.803,0.0497,111.719,Sad
465,7nrtHjt4Vk4Z5jMHOwaS8F,guitar,Hit Me With Your Best Shot - 1999 Digital Remaster,Pat Benatar,171293,0.715,0.109,0.702,7.73e-06,0.255,0.954,-6.055,0.0296,127.446,Happy
466,4bi73jCM02fMpkI11Lqmfe,happy,Ai Se Eu Te Pego - Live,Michel Teló,165853,0.674,0.347,0.937,0.0,0.702,0.834,-4.454,0.0699,96.051,Energetic
467,1EzaEQ1hUWj7NWphY5Allw,happy,Mmm Yeah,Austin Mahone,231627,0.725,0.00244,0.939,1.39e-06,0.285,0.977,-2.519,0.0416,126.019,Energetic
468,6SKwQghsR8AISlxhcwyA9R,happy,Marry You,Bruno Mars,230192,0.621,0.332,0.82,0.0,0.104,0.452,-4.865,0.0367,144.905,Happy
469,75fuzn623bYyKISKlFHdCw,happy,Kiss Me,Sixpence None The Richer,205240,0.529,0.116,0.741,1.22e-06,0.0736,0.455,-5.661,0.0268,100.008,Happy
470,6Vc5wAMmXdKIAM7WUoEb7N,happy,Say Something,A Great Big World,229400,0.407,0.857,0.147,2.89e-06,0.0913,0.0765,-8.822,0.0355,141.284,Sad
471,71O1jD7bF3cdMPvPi186V6,happy,I Will Wait,Mumford & Sons,276720,0.477,0.0155,0.776,0.00314,0.203,0.429,-5.056,0.0349,131.004,Happy
472,7pNC5ZIKtwUK0ReSpM3P9f,happy,Black Widow,Iggy Azalea,209423,0.743,0.192,0.72,0.000386,0.109,0.519,-3.753,0.124,163.99,Energetic
473,46iI0binWzpkEJgIWTYUBR,happy,Gold on the Ceiling,The Black Keys,224333,0.505,0.00772,0.833,7.9e-05,0.069,0.565,-4.632,0.0475,130.121,Energetic
474,5tXyNhNcsnn7HbcABntOSf,happy,DJ Got Us Fallin' In Love,Usher,222160,0.666,0.03,0.878,0.0,0.0828,0.669,-2.85,0.0973,119.932,Energetic
475,01tFpbYAKvX1x1msvTstC7,hard-rock,Smoke on the Water (45 Version),Deep Purple,231307,0.682,0.27,0.45,0.213,0.183,0.829,-15.978,0.0321,114.123,Sad
476,7txxAtOMwLLnQTpKeBL6bp,hard-rock,Mother,Danzig,204867,0.365,0.00726,0.763,0.000457,0.0865,0.342,-9.45,0.0591,148.366,Energetic
477,7F8JbSCPBXm3IxMx2UMMhH,hard-rock,Eye of the Tiger,Survivor,244080,0.806,0.195,0.599,0.000455,0.0837,0.556,-9.379,0.0323,109.016,Happy
478,0cYduKz7njWaJ73PGn6OGW,hard-rock,Amaranth,Nightwish,231413,0.553,0.00388,0.874,0.00184,0.104,0.319,-3.685,0.0401,127.961,Energetic
479,4vO9dmzNRqDhFY3jD1a3P7,hard-rock,Mississippi Queen,Mountain,151293,0.581,0.0987,0.624,0.0,0.0411,0.637,-8.346,0.0777,139.714,Energetic
480,2SUpC3UgKwLVOS2FtZif9N,hard-rock,Carry on Wayward Son,Kansas,322093,0.452,0.00283,0.788,0.000116,0.441,0.793,-5.712,0.0326,126.739,Happy
481,7r45JFRfUkMjj5PHdAmRYk,hard-rock,Sweet Home Alabama,Lynyrd Skynyrd,283733,0.612,0.247,0.628,0.000194,0.0907,0.927,-10.385,0.0257,97.903,Happy
482,0vnZpC6zUiSCsiuW0NBNk4,hard-rock,Magic Carpet Ride,Various Artists,260707,0.619,0.157,0.802,0.0388,0.108,0.776,-9.737,0.0591,110.282,Happy
483,0NSeXLBOh16zjbENkAu0P6,hard-rock,Black Dog - 1990 Remaster,Led Zeppelin,294000,0.432,0.274,0.848,0.0344,0.233,0.743,-8.095,0.0878,81.201,Happy
484,3ebrniHtOzNWigJhEkWguR,hard-rock,Paranoid,Black Sabbath,267507,0.239,9.44e-05,0.961,0.0619,0.964,0.182,-6.695,0.128,176.343,Energetic
485,0mebAatk9MbGKVc10OpTkg,hardcore,Things We Say,Gorilla Biscuits,102093,0.383,0.0021,0.968,0.0,0.22,0.384,-4.148,0.154,137.596,Energetic
486,3YAPDGUIeeIbiDOx6Cld7B,hardcore,Intro,Bad Brains,62293,0.264,0.0131,0.523,0.839,0.164,0.205,-15.393,0.0539,99.263,Calm
487,6E0naqHo7mWZmbOq0dt7xH,hardcore,Dancing For Rain,Rise Against,241440,0.37,0.000942,0.942,0.0834,0.111,0.207,-3.93,0.0539,156.304,Energetic
488,0ADos2DkubtGWEkNBtv9Nl,hardcore,Spinal Remains - C.I. Recording 1978,Misfits,87467,0.237,0.0935,0.938,0.36,0.0951,0.634,-5.677,0.0584,204.68,Energetic
489,3NQGNlfQiiLK9lCXPChVN3,hardcore,Anytown,Reagan Youth,120267,0.391,0.00124,0.733,0.00143,0.106,0.413,-13.951,0.0642,99.969,Energetic
490,3K0V1Tkl1Craw82MV6PEjE,hardcore,Tannhäuser / Derivè,Refused,489440,0.332,0.0256,0.51,0.804,0.455,0.0572,-10.421,0.0443,134.15,Sad
491,3lCkFbgYEemC0IRPARkVMV,hardcore,Modern Man,Black Flag,191173,0.418,0.0122,0.487,0.0,0.245,0.17,-15.131,0.0654,102.167,Happy
492,6CdsIZADHRZeavERxnzEtt,hardcore,Keep Your Mouth Shut,Terror,143653,0.497,0.000521,0.987,0.0,0.063,0.625,-3.728,0.0626,95.0,Energetic
493,4wT15M826C8e7ytjRETXdU,hardcore,Thinking Straight,Youth Of Today,123480,0.31,1.44e-05,0.828,0.188,0.329,0.451,-6.742,0.0843,132.778,Energetic
494,7L7rEquwHEQs1XqN7EUhgG,hardcore,Minor Threat,Minor Threat,91240,0.276,0.00101,0.91,0.0014,0.276,0.935,-7.465,0.0491,166.469,Energetic
495,2kLolaXHXHZAB2SWKzgRKz,hardstyle,Squared - Original Mix,Zany,273466,0.404,0.015,0.983,0.00314,0.0984,0.389,-2.753,0.0401,150.058,Energetic
496,5uVl8FOWMQj1350zcjNPlC,hardstyle,The Human Planet - Radio Edit,Ezitsuj,208008,0.372,0.00186,0.994,0.289,0.35,0.399,-4.145,0.0821,150.057,Energetic
497,5wEpRlUMYcXudAGtCQkgeJ,hardstyle,Keep It Up - Original Mix,Frontliner,283587,0.685,0.0157,0.971,0.623,0.282,0.579,-4.629,0.173,149.954,Energetic
498,0ZI7e6R53tzR9ChpV3rCCh,hardstyle,Scantraxx Rootz,Headhunterz,406952,0.715,0.0205,0.859,0.112,0.37,0.4,-8.031,0.103,145.021,Happy
499,6zyyRPCDLNngnDzTilK1A5,hardstyle,Fuck You Up - Original,Various Artists,350400,0.636,0.0321,0.967,0.00773,0.0853,0.479,-3.535,0.126,150.025,Energetic
500,3AdD62tzTpkAI4bY0hc6fb,hardstyle,Imaginary - Original Mix,Brennan Heart,298600,0.651,0.206,0.563,0.00114,0.0924,0.432,-6.397,0.0403,149.986,Sad
501,55OtPJPtxxoWTzuiPX9VPl,hardstyle,Payback - Testmix 3,Various Artists,412733,0.773,0.0244,0.797,0.119,0.175,0.332,-6.796,0.214,145.01,Energetic
502,2dla3L2tk6z0Sd6s96e1lF,hardstyle,Rip The Jacker - Original Mix,Atmozfears,303556,0.371,0.0699,0.881,0.000468,0.106,0.21,-4.423,0.135,112.496,Energetic
503,2CbgDkfBn29SzmGjsilMrS,hardstyle,"Born To Bounce, Music Is My Destiny - Josh & Wesz Remix Edit",Headhunterz,258432,0.528,0.0141,0.804,0.385,0.16,0.155,-7.912,0.0314,150.044,Happy
504,0ydvS8dWRqMsiKUEiKQ2iL,hardstyle,Scrap Attack (Defqon.1 Anthem 2009) - Original Mix,Headhunterz,437451,0.607,0.00297,0.875,0.0481,0.0645,0.189,-5.417,0.105,149.991,Happy
505,1xKa9udj0tDsVTjgOKWu9D,heavy-metal,The Violation,Fleshgod Apocalypse,258867,0.384,0.00356,0.991,0.845,0.527,0.0299,-1.457,0.0878,134.913,Energetic
506,28TcG73tbc4iGrGBFjiBnR,heavy-metal,Kings of Metal,Manowar,223867,0.575,0.000117,0.881,2.69e-05,0.147,0.699,-13.012,0.0357,132.127,Energetic
507,0ppdt8zRZOHIKh4ZDB0Zp9,heavy-metal,Ghost of Perdition,Opeth,629480,0.292,0.000697,0.818,0.00192,0.0544,0.19,-6.227,0.0413,93.924,Sad
508,0xoWbuuHeHgbmsOtgQeNKH,heavy-metal,Unanswered,Suicide Silence,135747,0.33,1.63e-05,0.993,0.606,0.332,0.344,-3.405,0.0858,116.453,Energetic
509,6aYXSH9JZrD30Av2KlAOMY,heavy-metal,2 Minutes to Midnight - 1998 Remaster,Iron Maiden,359760,0.459,0.000275,0.953,0.000305,0.141,0.517,-6.518,0.066,95.074,Energetic
510,0gkkfUbuGoQ4nGblM1As5L,heavy-metal,. _ _ _ _,Angel Vivaldi,311780,0.176,2.74e-06,0.9,0.823,0.0981,0.275,-3.658,0.0593,142.663,Happy
511,3oLXezl6z04g3uOD80R3XA,heavy-metal,My Twin,Katatonia,221067,0.414,0.00258,0.839,0.00459,0.287,0.385,-6.697,0.0333,94.995,Energetic
512,7guak4whUYm1NWQhFaA1GL,heavy-metal,Dark Chest Of Wonders,Nightwish,268720,0.489,1.28e-05,0.879,0.255,0.0688,0.49,-5.729,0.0548,94.98,Happy
513,1o07HnUKghE20a0MQBiKre,heavy-metal,Plagues Of Babylon,Iced Earth,467464,0.24,3.31e-05,0.943,0.192,0.107,0.2,-6.834,0.182,172.026,Energetic
514,2lEX30TMpHmvvqgbnGLNci,heavy-metal,Beyond The Dark Sun,Wintersun,158128,0.163,1.23e-06,0.87,0.0718,0.528,0.36,-6.433,0.0923,178.892,Energetic
515,439TlnnznSiBbQbgXiBqAd,hip-hop,m.A.A.d city,Kendrick Lamar,350120,0.487,0.0538,0.729,4.07e-06,0.44,0.217,-6.815,0.271,91.048,Energetic
516,5XOmSGj94D3jHvFwxOjzVD,hip-hop,Real Thing (feat. Future),Tory Lanez,243173,0.668,0.00499,0.508,0.0,0.318,0.371,-7.502,0.356,160.225,Energetic
517,5mu1uv8RmzDkF8foePK5qa,hip-hop,Kream (feat. Tyga),Iggy Azalea,166627,0.785,0.0335,0.425,4.36e-06,0.108,0.192,-6.665,0.137,174.028,Happy
518,7xq3uN2toVZ8IbNzfTucyJ,hip-hop,Calm Down,G-Eazy,127427,0.538,0.000175,0.624,2.2e-06,0.117,0.409,-8.794,0.325,102.346,Energetic
519,1cdC9TCqyLwAlsw3fVJaJS,hip-hop,Soundtrack 2 My Life,Kid Cudi,235627,0.464,0.465,0.754,1.57e-05,0.37,0.444,-6.653,0.128,86.501,Happy
520,15EPc80XuFrb2LmOzGjuRg,hip-hop,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,176702,0.728,0.133,0.607,0.0,0.0864,0.445,-8.417,0.132,129.938,Energetic
521,0Ws8D3EWUDgY962Xftb0h5,hip-hop,"Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",Calvin Harris,235973,0.722,0.152,0.79,0.0,0.0349,0.434,-4.867,0.241,94.965,Energetic
522,2elA6JLRaQ6iB7hxiuTKN4,hip-hop,I Tried,Bone Thugs-N-Harmony,287480,0.727,0.0104,0.71,0.0,0.107,0.378,-6.142,0.0742,81.995,Happy
523,3iL2l5gUqyPS6vDwJFgJTR,hip-hop,BedRock,Young Money,288133,0.733,0.102,0.664,0.0,0.191,0.557,-6.163,0.295,148.005,Energetic
524,3VCYe6mCXebBgcfzaxCVNI,hip-hop,Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,252017,0.834,0.0606,0.493,7.95e-05,0.0666,0.28,-6.567,0.128,140.007,Happy
525,3auKrFYHTyS8aJ38yY2T88,holidays,Brazilian Sleigh Bells,Various Artists,50880,0.486,0.692,0.727,0.907,0.136,0.974,-10.861,0.041,147.213,Happy
526,6kzwJdIeY3XaDB7xFPkVYW,holidays,Ave Maria,Mario Lanza,161025,0.125,0.992,0.347,0.000288,0.456,0.119,-10.023,0.0357,176.733,Sad
527,3Zi6QM8c9dujEK1qTP9DiR,holidays,The Christmas Riddle,Peggy Lee,199933,0.49,0.96,0.0645,0.0,0.818,0.325,-19.118,0.0389,81.279,Sad
528,6UYkqhp3K133pABhhlNPGj,holidays,Once in Royal David's City,Mantovani,170520,0.203,0.968,0.108,0.876,0.0964,0.0427,-18.824,0.0387,78.584,Calm
529,09mKb0nJ9zUbUbepFazDoh,holidays,Away in a Manger,The Platters,172800,0.574,0.354,0.295,0.0,0.189,0.164,-9.435,0.0239,81.132,Sad
530,51MsWQFoZCnRNd4VbnBdts,holidays,Christmas In Paris,Jackie Gleason & His Orchestra,208467,0.129,0.945,0.201,0.431,0.14,0.0385,-15.271,0.0423,175.831,Calm
531,4pHRyFLUtG3zt4J7sNqnuB,holidays,Please Come Home For Christmas,Various Artists,166573,0.485,0.755,0.301,8.14e-06,0.104,0.416,-14.518,0.0336,180.598,Sad
532,52j2UXTlpIAlVFWMTOW0Sb,holidays,What Can I Give You This Christmas?,The Lettermen,165067,0.329,0.735,0.117,0.008,0.117,0.21,-19.919,0.0353,80.137,Sad
533,4bvhFzXz95wGoRXACbl3Q8,holidays,Christmas Makes The Town,Various Artists,157547,0.63,0.862,0.295,0.000463,0.255,0.534,-17.545,0.0371,112.42,Sad
534,4GsqckHXhM8KPAwTpX72Yv,holidays,Winter World Of Love,Engelbert Humperdinck,199280,0.251,0.815,0.396,0.0,0.119,0.207,-10.143,0.029,91.995,Sad
535,0621F7y1cX0hJoQFIrrUaZ,honky-tonk,Did It For The Girl,Greg Bates,190667,0.66,0.0253,0.72,8.72e-06,0.33,0.68,-5.095,0.0237,101.986,Happy
536,1ALOflPunt1yWnnZQ7joui,honky-tonk,Please Remember Me,Tim McGraw,295160,0.479,0.157,0.554,3.34e-06,0.111,0.233,-6.963,0.0281,75.889,Sad
537,0jryDICIAztTxzwD5IjZuq,honky-tonk,Carried Away,George Strait,199507,0.571,0.686,0.491,0.000841,0.108,0.272,-7.166,0.0274,136.692,Sad
538,1WzAeadSKJhqykZFbJNmQv,honky-tonk,Your Man,Josh Turner,211893,0.744,0.337,0.637,0.000222,0.0696,0.785,-4.483,0.0241,100.511,Happy
539,4A6IgELhUNZIJ38kMUB4pC,honky-tonk,She's Country,Jason Aldean,220573,0.554,0.221,0.872,0.0,0.0638,0.657,-2.849,0.0897,172.196,Energetic
540,7FYQ5lnm0aSw5gughyiDkr,honky-tonk,I'm a Ramblin' Man,Waylon Jennings,166400,0.772,0.333,0.561,0.00344,0.0931,0.768,-11.654,0.0319,109.438,Happy
541,7pJG2AWM5KtumRjhAGOXAw,honky-tonk,Let Me Down Easy,Billy Currington,230053,0.615,0.376,0.51,0.0,0.105,0.15,-5.033,0.0282,125.031,Sad
542,18MS8gVY5UbjMQypepDgqi,honky-tonk,This Ole Boy,Craig Morgan,261577,0.594,0.0804,0.882,3.38e-06,0.0486,0.683,-4.245,0.0537,114.132,Happy
543,3o8W0OqTkApsRD9SZRfv0v,honky-tonk,Om jag stannar hos dej (The Way It Goes),Lasse Stefanz,222027,0.525,0.0418,0.84,4.94e-05,0.256,0.833,-7.807,0.0286,164.091,Energetic
544,5PxpphUBj6Dfqrii0irlMf,honky-tonk,Where I Come From,Montgomery Gentry,201840,0.62,0.012,0.837,9.38e-06,0.247,0.532,-4.239,0.0303,90.015,Happy
545,6EnIcPCcNdszEsG6f4pKnO,house,Toca's Miracle - Inpetto Edit,Fragma,209231,0.791,0.0139,0.684,0.0153,0.0965,0.768,-7.384,0.0358,129.999,Happy
546,5pewxEBnMo72rY6pGH0HJz,house,Sofi Needs A Ladder,deadmau5,403088,0.779,0.00429,0.707,0.00273,0.746,0.341,-7.755,0.052,128.01,Happy
547,08TgvP8HivaWVIjfDTkPZR,house,"Mush, Mush",Bassjackers,335630,0.847,0.000598,0.627,0.918,0.115,0.656,-5.256,0.159,128.001,Happy
548,0kk91i9mALCx4joZGk4nHT,house,Fifteen - Hardwell Edit,Blasterjaxx,307578,0.736,0.00084,0.819,0.828,0.102,0.137,-5.043,0.0469,127.988,Sad
549,4osxePfXPhLLm1wlKs79Nw,house,Feed The Dada - Radio Edit,Dada Life,183760,0.715,0.00543,0.902,0.0,0.0972,0.441,-3.664,0.185,128.037,Energetic
550,4kO7mrAPfqIrsKwUOK5BFx,house,Midnight City,M83,243960,0.507,0.0182,0.729,1.4e-06,0.0658,0.272,-5.399,0.0393,105.013,Happy
551,0FtASn2bSCRjqD5X4x285e,house,Feel The Vibe,Axwell,426947,0.634,0.00509,0.846,0.695,0.229,0.818,-7.848,0.0456,128.009,Happy
552,0xIVvRmjztR1AwuHrkhH41,house,Addicted To You,Avicii,148387,0.569,0.0505,0.785,1.12e-06,0.086,0.303,-4.057,0.0457,128.031,Energetic
553,3MtXPqKTTeDduI24TNveKF,idm,Gyroscope,Boards of Canada,214987,0.627,0.84,0.722,0.849,0.715,0.409,-12.311,0.414,93.935,Energetic
554,4nBVt5WGmeEFhcfk6fyoJz,idm,Seph,Plaid,96933,0.744,0.00179,0.55,0.845,0.22,0.4,-11.84,0.0843,118.971,Happy
555,2XiETvwMVWdp7D5bx6jeqR,idm,Quadrature,Squarepusher,200000,0.645,0.747,0.365,0.915,0.259,0.581,-19.3,0.0522,102.025,Calm
556,2EXgIJAYy4gAbFxLilJISb,idm,YJY UX,Autechre,504013,0.522,0.038,0.563,0.000224,0.0608,0.283,-10.485,0.102,96.022,Sad
557,2yURSkN15WtGfRidu29Oh1,idm,Tomorrow Morning,Arovane,111133,0.197,0.935,0.315,0.354,0.275,0.205,-17.064,0.0651,99.419,Calm
558,2pOXuz1IPPnGMiVZUoUoGd,idm,Unspoken,Four Tet,571000,0.514,0.0266,0.574,0.728,0.301,0.411,-6.938,0.0329,165.101,Sad
559,2P43WROXRRBFqSKd2aSc0o,idm,"Goodbye, Goodbye",µ-Ziq,247373,0.54,0.14,0.44,0.886,0.167,0.122,-10.093,0.0368,129.882,Sad
560,7c4lnS1bSj4fRJWAQ8D54R,idm,#13,Aphex Twin,440333,0.497,0.993,0.127,0.859,0.147,0.0402,-29.508,0.051,134.902,Calm
561,32ThzXPiQKs4CYqvlE7CFq,idm,MmmHmm,Flying Lotus,254840,0.466,0.361,0.698,0.0063,0.149,0.274,-6.463,0.0891,78.054,Sad
562,4pdhI6RaBHDealxeBiTZuD,idm,Deauville,Arovane,343107,0.789,0.878,0.334,0.754,0.0959,0.0551,-13.084,0.0356,118.009,Sad
563,2Y4dCw6kb7jvOnhSpXG4VZ,indian,Saans (Reprise),A.R. Rahman,124000,0.376,0.812,0.412,2.38e-05,0.102,0.155,-9.872,0.0326,105.222,Sad
564,3q9gvnXHVKaFYSe0cf4ISN,indian,Piya aaye na,Various Artists,286224,0.268,0.615,0.598,7.4e-05,0.271,0.431,-8.149,0.0489,75.222,Sad
565,1daqqkILoETkNct6bojDYF,indian,Kukuduku,Various Artists,247400,0.785,0.172,0.824,0.0,0.058,0.547,-2.445,0.0481,99.986,Happy
566,22CIZ3PHKJ1USCNtjtnW7I,indian,"Tera Naam Japdi Phiran (From ""Cocktail"")",Pritam,250970,0.716,0.02,0.896,0.0,0.484,0.732,-3.622,0.104,129.983,Energetic
567,5dnZmNRUQxT4T2703lFn3W,indian,Surili Akhiyon Wale (Duet),Sajid-Wajid,332174,0.518,0.447,0.587,0.0,0.0858,0.466,-5.685,0.0309,75.88,Sad
568,6UYXqERCXhmqVkUpr9ZT5Q,indian,"Jaane Jaan Dhoondata - From ""Jawani Diwani""",Kishore Kumar,354400,0.392,0.409,0.595,0.0,0.129,0.601,-6.224,0.0395,126.16,Sad
569,4PC2rWiUUjRtSyiaqDqJXG,indian,Tees Maar Khan,Vishal-Shekhar,283907,0.805,0.278,0.865,6.43e-05,0.313,0.639,-4.397,0.219,100.993,Energetic
570,3HnrMbaBsUHSSj8cn42xRW,indian,Kya Se Kya Ho Gaya,Raghav,236829,0.402,0.112,0.523,0.105,0.0755,0.516,-4.591,0.0535,66.331,Sad
571,06KgfHFUWKilMP3KxIAQUt,indian,Ek Tu Hi Bharosa,A.R. Rahman,427640,0.372,0.462,0.341,1.34e-05,0.0374,0.235,-12.411,0.0644,83.274,Sad
572,3bnlel72WwhDfTGzFEBoZG,indian,Jannatein Kahan - Power Ballad,Pritam,271267,0.427,0.0728,0.806,1.66e-06,0.392,0.444,-4.908,0.0387,152.038,Happy
573,2DFi8rwHcVkTTgu7PULhtI,indie,My Type,Saint Motel,206394,0.596,0.0641,0.897,5.24e-05,0.0628,0.578,-2.94,0.0462,118.0,Energetic
574,7nl6fbpRrLAED8KR2pUgTp,indie,The Lengths,The Black Keys,294933,0.404,0.952,0.508,0.000807,0.164,0.278,-5.893,0.0265,143.911,Sad
575,7bnjTKi8Vi8DBMATQuMfFW,indie,Jacking the Ball,The Sea and Cake,232733,0.638,0.333,0.464,0.278,0.141,0.794,-15.19,0.0387,115.08,Sad
576,4R7kumtHnf5SsKyPYrVO5r,indie,Autumn Sweater,Yo La Tengo,318373,0.628,0.141,0.455,0.693,0.135,0.858,-12.436,0.0427,102.09,Sad
577,44PelqgstAM0lb8rHPKfHq,indie,Let Me Out (feat. Mavis Staples & Pusha T),Gorillaz,175813,0.607,0.211,0.785,3.34e-06,0.915,0.517,-5.955,0.258,81.087,Energetic
578,1962ZwEY7WNQLcmYFn3eR9,indie,Where I'm From,Digable Planets,275342,0.876,0.188,0.42,0.00186,0.0668,0.706,-18.246,0.279,98.304,Energetic
579,4z1fNs2B7KndCsvyPgrhq5,indie,Hyperballad,Björk,321360,0.519,0.0216,0.437,0.000974,0.375,0.0356,-12.97,0.0325,134.933,Sad
580,1cYn1ux3gLJE5r9ewwfjnd,indie,Said so What,French Kicks,258440,0.532,0.0782,0.595,6.1e-06,0.865,0.109,-6.146,0.0307,102.409,Happy
581,0dHM31MLd2F5jzNPDMHOpN,indie,Little Of Your Love,HAIM,213880,0.612,0.116,0.856,3.35e-05,0.647,0.681,-3.273,0.0479,112.94,Energetic
582,2UWdUez9MB9yzL7Y81Mcip,indie,The Suburbs,Arcade Fire,315200,0.616,0.0578,0.682,0.0241,0.342,0.528,-6.148,0.0265,117.78,Happy
583,6ooluO7DiEhI1zmK94nRCM,indie-pop,Take Me Out,Franz Ferdinand,237027,0.278,0.000423,0.676,0.000899,0.136,0.494,-8.821,0.0371,104.545,Happy
584,3FtYbEfBqAlGO46NUDQSAt,indie-pop,Electric Feel,MGMT,229640,0.763,0.0709,0.803,0.285,0.348,0.561,-3.713,0.0351,103.04,Happy
585,4P6n0udLAnmCNXVcobYbsK,indie-pop,Oblivion,Grimes,251267,0.697,0.115,0.529,0.901,0.0895,0.486,-8.838,0.0338,155.974,Sad
586,08a6PhXyXeN3lv1DCKW9qY,indie-pop,Do You,Spoon,212653,0.674,0.0756,0.936,0.000748,0.192,0.948,-2.166,0.0271,128.083,Energetic
587,4N42ow0h4JoK68OQwOzsQn,indie-pop,Love Will Tear Us Apart,New Order,206227,0.524,0.00103,0.921,0.768,0.128,0.908,-7.709,0.0367,146.849,Energetic
588,3n69hLUdIsSa1WlRmjMZlW,indie-pop,Breezeblocks,alt-J,227080,0.615,0.096,0.658,0.000911,0.205,0.293,-7.299,0.0343,150.093,Happy
589,5VGlqQANWDKJFl0MBG3sg2,indie-pop,Use Somebody,Kings of Leon,230760,0.276,0.00552,0.715,0.000417,0.201,0.173,-5.356,0.0432,137.028,Energetic
590,4eACecQhCB5NxFfGjfmIXI,indie-pop,R U Mine?,Arctic Monkeys,200188,0.52,0.0468,0.785,0.0,0.698,0.679,-4.765,0.0329,96.996,Energetic
591,2D9fFzc8V87QoyDyy8KNRv,indie-pop,Fool,Perfume Genius,235747,0.277,0.712,0.29,0.0459,0.228,0.0609,-8.541,0.0332,71.302,Sad
592,71jGGLe5VtEHjIk5dU2W3S,indie-pop,Red Eyes,The War On Drugs,298920,0.464,0.00871,0.815,0.201,0.162,0.467,-6.371,0.0368,161.845,Happy
593,33Po4wZNmlLhd5VJTkA0RC,industrial,The Line Begins To Blur,Nine Inch Nails,224440,0.343,0.0076,0.944,0.8,0.863,0.342,-5.178,0.125,174.2,Energetic
594,4ZGW6KYCiN39zMJSKNkza2,industrial,Smoke,Assemblage 23,319667,0.474,0.000215,0.951,0.904,0.167,0.592,-8.041,0.0355,131.977,Happy
595,0S9Hv4GQwFuJIv9p8tKzIt,industrial,enjoy the abuse,Combichrist,314013,0.605,0.000958,0.747,0.0585,0.0658,0.0676,-7.412,0.032,130.014,Happy
596,7wgrVZNufwBsiLb12VjdWv,industrial,Krank,KMFDM,309693,0.542,1.36e-05,0.847,0.789,0.126,0.243,-7.37,0.0343,129.975,Sad
